mm9	TFs and others	Gonad	50	73238
mm9	TFs and others	Kidney	05	225185
mm9	TFs and others	Kidney	10	154045
mm9	TFs and others	Kidney	20	101040
mm9	TFs and others	Kidney	50	87601
dm3	All antigens	No description	50	29452
mm9	TFs and others	Liver	05	2246014
mm9	TFs and others	Liver	10	1291063
mm9	TFs and others	Liver	20	646810
mm9	TFs and others	Liver	50	484515
mm9	TFs and others	Lung	05	152166
mm9	TFs and others	Lung	10	91667
mm9	TFs and others	Lung	20	51080
mm9	TFs and others	Lung	50	41406
mm9	TFs and others	Muscle	05	687773
mm9	TFs and others	Muscle	10	362351
dm3	All antigens	Pupae	05	126120
mm9	TFs and others	Muscle	20	178732
mm9	TFs and others	Muscle	50	132856
mm9	TFs and others	Neural	05	846329
mm9	TFs and others	Neural	10	495716
mm9	TFs and others	Neural	20	265250
mm9	TFs and others	Neural	50	201766
mm9	TFs and others	No description	05	0
mm9	TFs and others	No description	10	0
mm9	TFs and others	No description	20	0
mm9	TFs and others	No description	50	0
dm3	All antigens	Pupae	10	62403
mm9	TFs and others	Others	05	334647
mm9	TFs and others	Others	10	184670
mm9	TFs and others	Others	20	80474
mm9	TFs and others	Others	50	49053
mm9	TFs and others	Pluripotent stem cell	05	6232826
mm9	TFs and others	Pluripotent stem cell	10	3093286
mm9	TFs and others	Pluripotent stem cell	20	1385806
mm9	TFs and others	Pluripotent stem cell	50	871939
mm9	TFs and others	Pancreas	05	312276
mm9	TFs and others	Pancreas	10	196810
dm3	All antigens	Pupae	20	28667
mm9	TFs and others	Pancreas	20	111478
mm9	TFs and others	Pancreas	50	81996
mm9	TFs and others	Placenta	05	99921
mm9	TFs and others	Placenta	10	76378
mm9	TFs and others	Placenta	20	55563
mm9	TFs and others	Placenta	50	52179
mm9	TFs and others	Prostate	05	259283
mm9	TFs and others	Prostate	10	133632
mm9	TFs and others	Prostate	20	55114
mm9	TFs and others	Prostate	50	31384
dm3	All antigens	Pupae	50	15726
mm9	TFs and others	Spleen	05	59902
mm9	TFs and others	Spleen	10	37169
mm9	TFs and others	Spleen	20	20714
mm9	TFs and others	Spleen	50	18114
mm9	TFs and others	Unclassified	05	33826
mm9	TFs and others	Unclassified	10	16627
mm9	TFs and others	Unclassified	20	6625
mm9	TFs and others	Unclassified	50	4325
mm9	TFs and others	Uterus	05	234456
mm9	TFs and others	Uterus	10	130572
ce10	All antigens	Unclassified	05	70003
dm3	All antigens	Unclassified	05	59188
mm9	TFs and others	Uterus	20	66386
mm9	TFs and others	Uterus	50	47013
mm9	RNA polymerase	All cell types	05	5430412
mm9	RNA polymerase	All cell types	10	3390028
mm9	RNA polymerase	All cell types	20	1932574
mm9	RNA polymerase	All cell types	50	1263179
mm9	RNA polymerase	Adipocyte	05	158713
mm9	RNA polymerase	Adipocyte	10	118719
mm9	RNA polymerase	Adipocyte	20	86629
mm9	RNA polymerase	Adipocyte	50	67170
dm3	All antigens	Unclassified	10	29128
mm9	RNA polymerase	Blood	05	782749
mm9	RNA polymerase	Blood	10	480791
mm9	RNA polymerase	Blood	20	264545
mm9	RNA polymerase	Blood	50	166258
mm9	RNA polymerase	Bone	05	0
mm9	RNA polymerase	Bone	10	0
mm9	RNA polymerase	Bone	20	0
mm9	RNA polymerase	Bone	50	0
mm9	RNA polymerase	Breast	05	196484
mm9	RNA polymerase	Breast	10	133027
dm3	All antigens	Unclassified	20	12339
mm9	RNA polymerase	Breast	20	75866
mm9	RNA polymerase	Breast	50	43462
mm9	RNA polymerase	Cardiovascular	05	173043
mm9	RNA polymerase	Cardiovascular	10	110451
mm9	RNA polymerase	Cardiovascular	20	61322
mm9	RNA polymerase	Cardiovascular	50	40454
mm9	RNA polymerase	Digestive tract	05	43517
mm9	RNA polymerase	Digestive tract	10	28361
mm9	RNA polymerase	Digestive tract	20	16241
mm9	RNA polymerase	Digestive tract	50	9238
dm3	All antigens	Unclassified	50	5790
mm9	RNA polymerase	Embryonic fibroblast	05	664193
mm9	RNA polymerase	Embryonic fibroblast	10	424700
mm9	RNA polymerase	Embryonic fibroblast	20	265382
mm9	RNA polymerase	Embryonic fibroblast	50	179804
mm9	RNA polymerase	Embryo	05	95695
mm9	RNA polymerase	Embryo	10	62166
mm9	RNA polymerase	Embryo	20	30993
mm9	RNA polymerase	Embryo	50	16754
mm9	RNA polymerase	Epidermis	05	0
mm9	RNA polymerase	Epidermis	10	0
dm3	DNase-seq	All cell types	05	263154
mm9	RNA polymerase	Epidermis	20	0
mm9	RNA polymerase	Epidermis	50	0
mm9	RNA polymerase	Gonad	05	147205
mm9	RNA polymerase	Gonad	10	102968
mm9	RNA polymerase	Gonad	20	67805
mm9	RNA polymerase	Gonad	50	45070
mm9	RNA polymerase	Kidney	05	77089
mm9	RNA polymerase	Kidney	10	47849
mm9	RNA polymerase	Kidney	20	26132
mm9	RNA polymerase	Kidney	50	16018
dm3	DNase-seq	All cell types	10	154273
mm9	RNA polymerase	Liver	05	936193
mm9	RNA polymerase	Liver	10	583418
mm9	RNA polymerase	Liver	20	345822
mm9	RNA polymerase	Liver	50	251652
mm9	RNA polymerase	Lung	05	55001
mm9	RNA polymerase	Lung	10	38597
mm9	RNA polymerase	Lung	20	25342
mm9	RNA polymerase	Lung	50	18744
mm9	RNA polymerase	Muscle	05	86415
mm9	RNA polymerase	Muscle	10	57599
dm3	DNase-seq	All cell types	20	65311
mm9	RNA polymerase	Muscle	20	36333
mm9	RNA polymerase	Muscle	50	26004
mm9	RNA polymerase	Neural	05	360630
mm9	RNA polymerase	Neural	10	180407
mm9	RNA polymerase	Neural	20	92738
mm9	RNA polymerase	Neural	50	62685
mm9	RNA polymerase	No description	05	0
mm9	RNA polymerase	No description	10	0
mm9	RNA polymerase	No description	20	0
mm9	RNA polymerase	No description	50	0
dm3	DNase-seq	All cell types	50	19366
mm9	RNA polymerase	Others	05	107309
mm9	RNA polymerase	Others	10	73265
mm9	RNA polymerase	Others	20	40713
mm9	RNA polymerase	Others	50	24749
mm9	RNA polymerase	Pluripotent stem cell	05	1393129
mm9	RNA polymerase	Pluripotent stem cell	10	848194
mm9	RNA polymerase	Pluripotent stem cell	20	436890
mm9	RNA polymerase	Pluripotent stem cell	50	255205
mm9	RNA polymerase	Pancreas	05	0
mm9	RNA polymerase	Pancreas	10	0
dm3	DNase-seq	Adult	05	0
mm9	RNA polymerase	Pancreas	20	0
mm9	RNA polymerase	Pancreas	50	0
mm9	RNA polymerase	Placenta	05	18279
mm9	RNA polymerase	Placenta	10	13220
mm9	RNA polymerase	Placenta	20	10589
mm9	RNA polymerase	Placenta	50	9551
mm9	RNA polymerase	Prostate	05	0
mm9	RNA polymerase	Prostate	10	0
mm9	RNA polymerase	Prostate	20	0
mm9	RNA polymerase	Prostate	50	0
dm3	DNase-seq	Adult	10	0
mm9	RNA polymerase	Spleen	05	27799
mm9	RNA polymerase	Spleen	10	18530
mm9	RNA polymerase	Spleen	20	9190
mm9	RNA polymerase	Spleen	50	5036
mm9	RNA polymerase	Unclassified	05	1949
mm9	RNA polymerase	Unclassified	10	414
mm9	RNA polymerase	Unclassified	20	112
mm9	RNA polymerase	Unclassified	50	84
mm9	RNA polymerase	Uterus	05	105020
mm9	RNA polymerase	Uterus	10	67352
ce10	All antigens	Unclassified	10	33908
dm3	DNase-seq	Adult	20	0
mm9	RNA polymerase	Uterus	20	39930
mm9	RNA polymerase	Uterus	50	25241
mm9	Unclassified	All cell types	05	5336255
mm9	Unclassified	All cell types	10	2836410
mm9	Unclassified	All cell types	20	1389148
mm9	Unclassified	All cell types	50	932899
mm9	Unclassified	Adipocyte	05	589
mm9	Unclassified	Adipocyte	10	349
mm9	Unclassified	Adipocyte	20	162
mm9	Unclassified	Adipocyte	50	99
dm3	DNase-seq	Adult	50	0
mm9	Unclassified	Blood	05	2481811
mm9	Unclassified	Blood	10	1347589
mm9	Unclassified	Blood	20	621219
mm9	Unclassified	Blood	50	413721
mm9	Unclassified	Bone	05	1605
mm9	Unclassified	Bone	10	819
mm9	Unclassified	Bone	20	418
mm9	Unclassified	Bone	50	251
mm9	Unclassified	Breast	05	54164
mm9	Unclassified	Breast	10	24737
dm3	DNase-seq	Cell line	05	120647
mm9	Unclassified	Breast	20	10953
mm9	Unclassified	Breast	50	5231
mm9	Unclassified	Cardiovascular	05	694
mm9	Unclassified	Cardiovascular	10	381
mm9	Unclassified	Cardiovascular	20	168
mm9	Unclassified	Cardiovascular	50	97
mm9	Unclassified	Digestive tract	05	29646
mm9	Unclassified	Digestive tract	10	21728
mm9	Unclassified	Digestive tract	20	14871
mm9	Unclassified	Digestive tract	50	12613
dm3	DNase-seq	Cell line	10	74979
mm9	Unclassified	Embryonic fibroblast	05	138159
mm9	Unclassified	Embryonic fibroblast	10	35479
mm9	Unclassified	Embryonic fibroblast	20	5137
mm9	Unclassified	Embryonic fibroblast	50	2142
mm9	Unclassified	Embryo	05	136843
mm9	Unclassified	Embryo	10	74979
mm9	Unclassified	Embryo	20	48631
mm9	Unclassified	Embryo	50	43577
mm9	Unclassified	Epidermis	05	2001
mm9	Unclassified	Epidermis	10	635
dm3	DNase-seq	Cell line	20	35335
mm9	Unclassified	Epidermis	20	329
mm9	Unclassified	Epidermis	50	251
mm9	Unclassified	Gonad	05	30978
mm9	Unclassified	Gonad	10	20766
mm9	Unclassified	Gonad	20	13477
mm9	Unclassified	Gonad	50	11922
mm9	Unclassified	Kidney	05	0
mm9	Unclassified	Kidney	10	0
mm9	Unclassified	Kidney	20	0
mm9	Unclassified	Kidney	50	0
dm3	DNase-seq	Cell line	50	15447
mm9	Unclassified	Liver	05	339786
mm9	Unclassified	Liver	10	198235
mm9	Unclassified	Liver	20	95784
mm9	Unclassified	Liver	50	62391
mm9	Unclassified	Lung	05	0
mm9	Unclassified	Lung	10	0
mm9	Unclassified	Lung	20	0
mm9	Unclassified	Lung	50	0
mm9	Unclassified	Muscle	05	191617
mm9	Unclassified	Muscle	10	135953
dm3	DNase-seq	Embryo	05	0
mm9	Unclassified	Muscle	20	90254
mm9	Unclassified	Muscle	50	62650
mm9	Unclassified	Neural	05	231039
mm9	Unclassified	Neural	10	103328
mm9	Unclassified	Neural	20	35931
mm9	Unclassified	Neural	50	16409
mm9	Unclassified	No description	05	0
mm9	Unclassified	No description	10	0
mm9	Unclassified	No description	20	0
mm9	Unclassified	No description	50	0
dm3	DNase-seq	Embryo	10	0
mm9	Unclassified	Others	05	179082
mm9	Unclassified	Others	10	59886
mm9	Unclassified	Others	20	27398
mm9	Unclassified	Others	50	14816
mm9	Unclassified	Pluripotent stem cell	05	1322618
mm9	Unclassified	Pluripotent stem cell	10	713858
mm9	Unclassified	Pluripotent stem cell	20	382554
mm9	Unclassified	Pluripotent stem cell	50	259769
mm9	Unclassified	Pancreas	05	3410
mm9	Unclassified	Pancreas	10	1288
dm3	DNase-seq	Embryo	20	0
mm9	Unclassified	Pancreas	20	506
mm9	Unclassified	Pancreas	50	386
mm9	Unclassified	Placenta	05	4607
mm9	Unclassified	Placenta	10	1138
mm9	Unclassified	Placenta	20	217
mm9	Unclassified	Placenta	50	124
mm9	Unclassified	Prostate	05	0
mm9	Unclassified	Prostate	10	0
mm9	Unclassified	Prostate	20	0
mm9	Unclassified	Prostate	50	0
dm3	DNase-seq	Embryo	50	0
mm9	Unclassified	Spleen	05	0
mm9	Unclassified	Spleen	10	0
mm9	Unclassified	Spleen	20	0
mm9	Unclassified	Spleen	50	0
mm9	Unclassified	Unclassified	05	187606
mm9	Unclassified	Unclassified	10	95262
mm9	Unclassified	Unclassified	20	41139
mm9	Unclassified	Unclassified	50	26450
mm9	Unclassified	Uterus	05	0
mm9	Unclassified	Uterus	10	0
ce10	All antigens	Unclassified	20	13361
dm3	DNase-seq	Larvae	05	0
mm9	Unclassified	Uterus	20	0
mm9	Unclassified	Uterus	50	0
sacCer3	All antigens	All cell types	05	106830
sacCer3	All antigens	All cell types	10	64193
sacCer3	All antigens	All cell types	20	33961
sacCer3	All antigens	All cell types	50	19368
sacCer3	All antigens	No description	05	15014
sacCer3	All antigens	No description	10	8986
sacCer3	All antigens	No description	20	4801
sacCer3	All antigens	No description	50	3283
dm3	DNase-seq	Larvae	10	0
sacCer3	All antigens	Unclassified	05	0
sacCer3	All antigens	Unclassified	10	0
sacCer3	All antigens	Unclassified	20	0
sacCer3	All antigens	Unclassified	50	0
sacCer3	All antigens	Yeast strain	05	91816
sacCer3	All antigens	Yeast strain	10	55207
sacCer3	All antigens	Yeast strain	20	29160
sacCer3	All antigens	Yeast strain	50	16085
sacCer3	All antigens		05	0
sacCer3	All antigens		10	0
dm3	DNase-seq	Larvae	20	0
sacCer3	All antigens		20	0
sacCer3	All antigens		50	0
sacCer3	DNase-seq	All cell types	50	0
sacCer3	Histone	All cell types	05	2729
sacCer3	Histone	All cell types	10	1893
sacCer3	Histone	All cell types	20	1113
sacCer3	Histone	All cell types	50	481
sacCer3	Histone	No description	05	0
sacCer3	Histone	No description	10	0
sacCer3	Histone	No description	20	0
dm3	DNase-seq	Larvae	50	0
sacCer3	Histone	No description	50	0
sacCer3	Histone	Unclassified	05	0
sacCer3	Histone	Unclassified	10	0
sacCer3	Histone	Unclassified	20	0
sacCer3	Histone	Unclassified	50	0
sacCer3	Histone	Yeast strain	05	2729
sacCer3	Histone	Yeast strain	10	1893
sacCer3	Histone	Yeast strain	20	1113
sacCer3	Histone	Yeast strain	50	481
sacCer3	Histone		05	0
dm3	DNase-seq	No description	05	142507
sacCer3	Histone		10	0
sacCer3	Histone		20	0
sacCer3	Histone		50	0
sacCer3	Input control	All cell types	05	1143
sacCer3	Input control	All cell types	10	453
sacCer3	Input control	All cell types	20	117
sacCer3	Input control	All cell types	50	35
sacCer3	Input control	No description	05	0
sacCer3	Input control	No description	10	0
sacCer3	Input control	No description	20	0
dm3	DNase-seq	No description	10	79294
sacCer3	Input control	No description	50	0
sacCer3	Input control	Unclassified	05	0
sacCer3	Input control	Unclassified	10	0
sacCer3	Input control	Unclassified	20	0
sacCer3	Input control	Unclassified	50	0
sacCer3	Input control	Yeast strain	05	1143
sacCer3	Input control	Yeast strain	10	453
sacCer3	Input control	Yeast strain	20	117
sacCer3	Input control	Yeast strain	50	35
sacCer3	Input control		05	0
dm3	DNase-seq	No description	20	29976
sacCer3	Input control		10	0
sacCer3	Input control		20	0
sacCer3	Input control		50	0
sacCer3	No description	All cell types	05	51658
sacCer3	No description	All cell types	10	29313
sacCer3	No description	All cell types	20	15084
sacCer3	No description	All cell types	50	9761
sacCer3	No description	No description	05	15014
sacCer3	No description	No description	10	8986
sacCer3	No description	No description	20	4801
dm3	DNase-seq	No description	50	3919
sacCer3	No description	No description	50	3283
sacCer3	No description	Unclassified	05	0
sacCer3	No description	Unclassified	10	0
sacCer3	No description	Unclassified	20	0
sacCer3	No description	Unclassified	50	0
sacCer3	No description	Yeast strain	05	36644
sacCer3	No description	Yeast strain	10	20327
sacCer3	No description	Yeast strain	20	10283
sacCer3	No description	Yeast strain	50	6478
sacCer3	No description		05	0
dm3	DNase-seq	Pupae	05	0
sacCer3	No description		10	0
sacCer3	No description		20	0
sacCer3	No description		50	0
sacCer3	TFs and others	All cell types	05	41178
sacCer3	TFs and others	All cell types	10	26511
sacCer3	TFs and others	All cell types	20	14476
sacCer3	TFs and others	All cell types	50	7430
sacCer3	TFs and others	No description	05	0
sacCer3	TFs and others	No description	10	0
sacCer3	TFs and others	No description	20	0
dm3	DNase-seq	Pupae	10	0
sacCer3	TFs and others	No description	50	0
sacCer3	TFs and others	Unclassified	05	0
sacCer3	TFs and others	Unclassified	10	0
sacCer3	TFs and others	Unclassified	20	0
sacCer3	TFs and others	Unclassified	50	0
sacCer3	TFs and others	Yeast strain	05	41178
sacCer3	TFs and others	Yeast strain	10	26511
sacCer3	TFs and others	Yeast strain	20	14476
sacCer3	TFs and others	Yeast strain	50	7430
sacCer3	TFs and others		05	0
ce10	All antigens	All cell types	10	1150697
ce10	All antigens	Unclassified	50	5757
dm3	DNase-seq	Pupae	20	0
sacCer3	TFs and others		10	0
sacCer3	TFs and others		20	0
sacCer3	TFs and others		50	0
sacCer3	RNA polymerase	All cell types	05	7724
sacCer3	RNA polymerase	All cell types	10	4455
sacCer3	RNA polymerase	All cell types	20	2257
sacCer3	RNA polymerase	All cell types	50	862
sacCer3	RNA polymerase	No description	05	0
sacCer3	RNA polymerase	No description	10	0
sacCer3	RNA polymerase	No description	20	0
dm3	DNase-seq	Pupae	50	0
sacCer3	RNA polymerase	No description	50	0
sacCer3	RNA polymerase	Unclassified	05	0
sacCer3	RNA polymerase	Unclassified	10	0
sacCer3	RNA polymerase	Unclassified	20	0
sacCer3	RNA polymerase	Unclassified	50	0
sacCer3	RNA polymerase	Yeast strain	05	7724
sacCer3	RNA polymerase	Yeast strain	10	4455
sacCer3	RNA polymerase	Yeast strain	20	2257
sacCer3	RNA polymerase	Yeast strain	50	862
sacCer3	RNA polymerase		05	0
dm3	DNase-seq	Unclassified	05	0
sacCer3	RNA polymerase		10	0
sacCer3	RNA polymerase		20	0
sacCer3	RNA polymerase		50	0
sacCer3	Unclassified	All cell types	05	2398
sacCer3	Unclassified	All cell types	10	1568
sacCer3	Unclassified	All cell types	20	914
sacCer3	Unclassified	All cell types	50	799
sacCer3	Unclassified	No description	05	0
sacCer3	Unclassified	No description	10	0
sacCer3	Unclassified	No description	20	0
dm3	DNase-seq	Unclassified	10	0
sacCer3	Unclassified	No description	50	0
sacCer3	Unclassified	Unclassified	05	0
sacCer3	Unclassified	Unclassified	10	0
sacCer3	Unclassified	Unclassified	20	0
sacCer3	Unclassified	Unclassified	50	0
sacCer3	Unclassified	Yeast strain	05	2398
sacCer3	Unclassified	Yeast strain	10	1568
sacCer3	Unclassified	Yeast strain	20	914
sacCer3	Unclassified	Yeast strain	50	799
sacCer3	Unclassified		05	0
dm3	DNase-seq	Unclassified	20	0
sacCer3	Unclassified		10	0
sacCer3	Unclassified		20	0
sacCer3	Unclassified		50	0
dm3	DNase-seq	Unclassified	50	0
dm3	Histone	All cell types	05	2003216
dm3	Histone	All cell types	10	1229708
dm3	Histone	All cell types	20	676013
dm3	Histone	All cell types	50	373721
ce10	DNase-seq	All cell types	50	0
dm3	Histone	Adult	05	422750
dm3	Histone	Adult	10	249915
dm3	Histone	Adult	20	130900
dm3	Histone	Adult	50	69564
dm3	Histone	Cell line	05	578583
dm3	Histone	Cell line	10	368327
dm3	Histone	Cell line	20	194813
dm3	Histone	Cell line	50	94396
dm3	Histone	Embryo	05	575276
dm3	Histone	Embryo	10	344280
ce10	Histone	All cell types	05	443425
dm3	Histone	Embryo	20	197445
dm3	Histone	Embryo	50	118480
dm3	Histone	Larvae	05	380548
dm3	Histone	Larvae	10	242605
dm3	Histone	Larvae	20	141911
dm3	Histone	Larvae	50	85877
dm3	Histone	No description	05	0
dm3	Histone	No description	10	0
dm3	Histone	No description	20	0
dm3	Histone	No description	50	0
ce10	Histone	All cell types	10	209503
dm3	Histone	Pupae	05	41344
dm3	Histone	Pupae	10	21598
dm3	Histone	Pupae	20	9082
dm3	Histone	Pupae	50	4154
dm3	Histone	Unclassified	05	4715
dm3	Histone	Unclassified	10	2983
dm3	Histone	Unclassified	20	1862
dm3	Histone	Unclassified	50	1250
dm3	Input control	All cell types	05	1248454
dm3	Input control	All cell types	10	809691
ce10	Histone	All cell types	20	89199
dm3	Input control	All cell types	20	479576
dm3	Input control	All cell types	50	215715
dm3	Input control	Adult	05	230476
dm3	Input control	Adult	10	170633
dm3	Input control	Adult	20	122180
dm3	Input control	Adult	50	65038
dm3	Input control	Cell line	05	330364
dm3	Input control	Cell line	10	177443
dm3	Input control	Cell line	20	78241
dm3	Input control	Cell line	50	27861
ce10	Histone	All cell types	50	39895
dm3	Input control	Embryo	05	430134
dm3	Input control	Embryo	10	296647
dm3	Input control	Embryo	20	189026
dm3	Input control	Embryo	50	88428
dm3	Input control	Larvae	05	252885
dm3	Input control	Larvae	10	162055
dm3	Input control	Larvae	20	87976
dm3	Input control	Larvae	50	33160
dm3	Input control	No description	05	0
dm3	Input control	No description	10	0
ce10	Histone	Adult	05	94530
dm3	Input control	No description	20	0
dm3	Input control	No description	50	0
dm3	Input control	Pupae	05	4595
dm3	Input control	Pupae	10	2913
dm3	Input control	Pupae	20	2153
dm3	Input control	Pupae	50	1228
dm3	Input control	Unclassified	05	0
dm3	Input control	Unclassified	10	0
dm3	Input control	Unclassified	20	0
dm3	Input control	Unclassified	50	0
ce10	Histone	Adult	10	40922
dm3	No description	All cell types	05	681320
dm3	No description	All cell types	10	402596
dm3	No description	All cell types	20	215100
dm3	No description	All cell types	50	124864
dm3	No description	Adult	05	0
dm3	No description	Adult	10	0
dm3	No description	Adult	20	0
dm3	No description	Adult	50	0
dm3	No description	Cell line	05	377917
dm3	No description	Cell line	10	217924
ce10	Histone	Adult	20	16056
dm3	No description	Cell line	20	113419
dm3	No description	Cell line	50	61585
dm3	No description	Embryo	05	33982
dm3	No description	Embryo	10	18508
dm3	No description	Embryo	20	7031
dm3	No description	Embryo	50	3053
dm3	No description	Larvae	05	62551
dm3	No description	Larvae	10	50452
dm3	No description	Larvae	20	39068
dm3	No description	Larvae	50	33480
ce10	Histone	Adult	50	7045
dm3	No description	No description	05	176056
dm3	No description	No description	10	103021
dm3	No description	No description	20	51310
dm3	No description	No description	50	25533
dm3	No description	Pupae	05	0
dm3	No description	Pupae	10	0
dm3	No description	Pupae	20	0
dm3	No description	Pupae	50	0
dm3	No description	Unclassified	05	30814
dm3	No description	Unclassified	10	12691
ce10	All antigens	All cell types	20	508666
ce10	Histone	Embryo	05	176112
dm3	No description	Unclassified	20	4272
dm3	No description	Unclassified	50	1213
dm3	TFs and others	All cell types	05	3173271
dm3	TFs and others	All cell types	10	1907382
dm3	TFs and others	All cell types	20	1084284
dm3	TFs and others	All cell types	50	702399
dm3	TFs and others	Adult	05	235574
dm3	TFs and others	Adult	10	149051
dm3	TFs and others	Adult	20	86939
dm3	TFs and others	Adult	50	61343
ce10	Histone	Embryo	10	96556
dm3	TFs and others	Cell line	05	1740374
dm3	TFs and others	Cell line	10	1067526
dm3	TFs and others	Cell line	20	612540
dm3	TFs and others	Cell line	50	400831
dm3	TFs and others	Embryo	05	823862
dm3	TFs and others	Embryo	10	467957
dm3	TFs and others	Embryo	20	262464
dm3	TFs and others	Embryo	50	164282
dm3	TFs and others	Larvae	05	329990
dm3	TFs and others	Larvae	10	201069
ce10	Histone	Embryo	20	45262
dm3	TFs and others	Larvae	20	111274
dm3	TFs and others	Larvae	50	69523
dm3	TFs and others	No description	05	0
dm3	TFs and others	No description	10	0
dm3	TFs and others	No description	20	0
dm3	TFs and others	No description	50	0
dm3	TFs and others	Pupae	05	43471
dm3	TFs and others	Pupae	10	21779
dm3	TFs and others	Pupae	20	11067
dm3	TFs and others	Pupae	50	6420
ce10	Histone	Embryo	50	21774
dm3	TFs and others	Unclassified	05	0
dm3	TFs and others	Unclassified	10	0
dm3	TFs and others	Unclassified	20	0
dm3	TFs and others	Unclassified	50	0
dm3	RNA polymerase	All cell types	05	971016
dm3	RNA polymerase	All cell types	10	700657
dm3	RNA polymerase	All cell types	20	476530
dm3	RNA polymerase	All cell types	50	353928
dm3	RNA polymerase	Adult	05	110680
dm3	RNA polymerase	Adult	10	79747
ce10	Histone	Larvae	05	172783
dm3	RNA polymerase	Adult	20	56184
dm3	RNA polymerase	Adult	50	45053
dm3	RNA polymerase	Cell line	05	289948
dm3	RNA polymerase	Cell line	10	222437
dm3	RNA polymerase	Cell line	20	163714
dm3	RNA polymerase	Cell line	50	137961
dm3	RNA polymerase	Embryo	05	435317
dm3	RNA polymerase	Embryo	10	300886
dm3	RNA polymerase	Embryo	20	190040
dm3	RNA polymerase	Embryo	50	116592
ce10	Histone	Larvae	10	72025
dm3	RNA polymerase	Larvae	05	122020
dm3	RNA polymerase	Larvae	10	87423
dm3	RNA polymerase	Larvae	20	59367
dm3	RNA polymerase	Larvae	50	48243
dm3	RNA polymerase	No description	05	0
dm3	RNA polymerase	No description	10	0
dm3	RNA polymerase	No description	20	0
dm3	RNA polymerase	No description	50	0
dm3	RNA polymerase	Pupae	05	6025
dm3	RNA polymerase	Pupae	10	4619
ce10	Histone	Larvae	20	27881
dm3	RNA polymerase	Pupae	20	3161
dm3	RNA polymerase	Pupae	50	2836
dm3	RNA polymerase	Unclassified	05	7026
dm3	RNA polymerase	Unclassified	10	5545
dm3	RNA polymerase	Unclassified	20	4064
dm3	RNA polymerase	Unclassified	50	3243
dm3	Unclassified	All cell types	05	503708
dm3	Unclassified	All cell types	10	284674
dm3	Unclassified	All cell types	20	153741
dm3	Unclassified	All cell types	50	81502
ce10	Histone	Larvae	50	11076
dm3	Unclassified	Adult	05	140508
dm3	Unclassified	Adult	10	79963
dm3	Unclassified	Adult	20	39986
dm3	Unclassified	Adult	50	21236
dm3	Unclassified	Cell line	05	203950
dm3	Unclassified	Cell line	10	122917
dm3	Unclassified	Cell line	20	71221
dm3	Unclassified	Cell line	50	43927
dm3	Unclassified	Embryo	05	93016
dm3	Unclassified	Embryo	10	54429
ce10	Histone	Unclassified	05	0
dm3	Unclassified	Embryo	20	33822
dm3	Unclassified	Embryo	50	13970
dm3	Unclassified	Larvae	05	18916
dm3	Unclassified	Larvae	10	7962
dm3	Unclassified	Larvae	20	3367
dm3	Unclassified	Larvae	50	1197
dm3	Unclassified	No description	05	0
dm3	Unclassified	No description	10	0
dm3	Unclassified	No description	20	0
dm3	Unclassified	No description	50	0
ce10	Histone	Unclassified	10	0
dm3	Unclassified	Pupae	05	30685
dm3	Unclassified	Pupae	10	11494
dm3	Unclassified	Pupae	20	3204
dm3	Unclassified	Pupae	50	1088
dm3	Unclassified	Unclassified	05	16633
dm3	Unclassified	Unclassified	10	7909
dm3	Unclassified	Unclassified	20	2141
dm3	Unclassified	Unclassified	50	84
hg19	All antigens	All cell types	05	234132322
hg19	All antigens	All cell types	10	138209258
ce10	All antigens	All cell types	50	267326
ce10	Histone	Unclassified	20	0
hg19	All antigens	All cell types	20	73808302
hg19	All antigens	All cell types	50	41804965
hg19	All antigens	Adipocyte	05	1255667
hg19	All antigens	Adipocyte	10	647997
hg19	All antigens	Adipocyte	20	307104
hg19	All antigens	Adipocyte	50	204088
hg19	All antigens	Blood	05	64908226
hg19	All antigens	Blood	10	40086251
hg19	All antigens	Blood	20	22773237
hg19	All antigens	Blood	50	14331476
ce10	Histone	Unclassified	50	0
hg19	All antigens	Bone	05	1678120
hg19	All antigens	Bone	10	882017
hg19	All antigens	Bone	20	423181
hg19	All antigens	Bone	50	264105
hg19	All antigens	Breast	05	21109533
hg19	All antigens	Breast	10	12656788
hg19	All antigens	Breast	20	7076872
hg19	All antigens	Breast	50	4701766
hg19	All antigens	Cardiovascular	05	11879737
hg19	All antigens	Cardiovascular	10	7549606
ce10	Input control	All cell types	05	350538
hg19	All antigens	Cardiovascular	20	4160202
hg19	All antigens	Cardiovascular	50	1941777
hg19	All antigens	Digestive tract	05	15293328
hg19	All antigens	Digestive tract	10	7610113
hg19	All antigens	Digestive tract	20	3578379
hg19	All antigens	Digestive tract	50	1890639
hg19	All antigens	Epidermis	05	12342757
hg19	All antigens	Epidermis	10	8139433
hg19	All antigens	Epidermis	20	4745714
hg19	All antigens	Epidermis	50	2403898
ce10	Input control	All cell types	10	144680
hg19	All antigens	Gonad	05	525825
hg19	All antigens	Gonad	10	261738
hg19	All antigens	Gonad	20	112265
hg19	All antigens	Gonad	50	39964
hg19	All antigens	Kidney	05	8026411
hg19	All antigens	Kidney	10	4309354
hg19	All antigens	Kidney	20	1976173
hg19	All antigens	Kidney	50	885473
hg19	All antigens	Liver	05	4854045
hg19	All antigens	Liver	10	2921990
